nhgis0003_ds215_20155_2015_zcta,,
GISJOIN,NAME_E,ADNKE001
GIS Join Match Code,Estimates: Area Name,Estimates: Median household income in the past 12 months (in 2015 inflation-adjusted dollars)
G83849,83849,35000
G83850,83850,37357
G83851,83851,37731
G83852,83852,25676
G83854,83854,49382
G83855,83855,53073
G83856,83856,39051
G83857,83857,44236
G83858,83858,47095
G83860,83860,47033
G83861,83861,42911
G83864,83864,43903
G83866,83866,33625
G83867,83867,
G83868,83868,24779
G83869,83869,46125
G83870,83870,35625
G83871,83871,61439
G83872,83872,90938
G83873,83873,32560
G83874,83874,
G83876,83876,50223
G84001,84001,63250
G84002,84002,85000
G84003,84003,79033
G84004,84004,98639
G84005,84005,69289
G84006,84006,60379
G84007,84007,74250
G84010,84010,62782
G84013,84013,72500
G84014,84014,78438
G84015,84015,59489
G84017,84017,63381
G84018,84018,186250
G84020,84020,95804
G84021,84021,49605
G84022,84022,85217
G84023,84023,54375
G84024,84024,42344
G84025,84025,92698
G84026,84026,45143
G84027,84027,40255
G84028,84028,40357
G84029,84029,58620
G84031,84031,70750
G84032,84032,63613
G84033,84033,68214
G84034,84034,31750
G84035,84035,77143
G84036,84036,62745
G84037,84037,88604
G84038,84038,65000
G84039,84039,79034
G84040,84040,90887
G84041,84041,60900
G84042,84042,86618
G84043,84043,76938
G84044,84044,55868
G84045,84045,81865
G84046,84046,57250
G84047,84047,50959
G84049,84049,75364
G84050,84050,74069
G84051,84051,83403
G84052,84052,52431
G84053,84053,67440
G84054,84054,71949
G84055,84055,72500
G84056,84056,46326
G84057,84057,51749
G84058,84058,50518
G84060,84060,105553
G84061,84061,51420
G84062,84062,66126
G84063,84063,50250
G84064,84064,51375
G84065,84065,85944
G84066,84066,64976
G84067,84067,62288
G84069,84069,63750
G84070,84070,61592
G84071,84071,88500
G84072,84072,47000
G84073,84073,88750
G84074,84074,64626
G84075,84075,86585
G84076,84076,87188
G84078,84078,67788
G84080,84080,46000
G84081,84081,76129
G84082,84082,70625
G84083,84083,28447
G84084,84084,65685
G84085,84085,
G84086,84086,58750
G84087,84087,79551
G84088,84088,65678
G84092,84092,101162
G84093,84093,93103
G84094,84094,70364
G84095,84095,93984
G84096,84096,81487
G84097,84097,73173
G84098,84098,114159
G84101,84101,41890
G84102,84102,38282
G84103,84103,57270
G84104,84104,37964
G84105,84105,67224
G84106,84106,55837
G84107,84107,47413
G84108,84108,88083
G84109,84109,77395
G84111,84111,30516
G84112,84112,
G84113,84113,
G84115,84115,32470
G84116,84116,40140
G84117,84117,63167
G84118,84118,62031
G84119,84119,44355
G84120,84120,56486
G84121,84121,76858
G84123,84123,49460
G84124,84124,71223
G84128,84128,61838
G84144,84144,83333
G84180,84180,
G84301,84301,61607
G84302,84302,52955
G84304,84304,
G84305,84305,64750
G84306,84306,85441
G84307,84307,53333
G84308,84308,32500
G84309,84309,58203
G84310,84310,76450
G84311,84311,62500
G84312,84312,52316
G84313,84313,55357
G84314,84314,53393
G84315,84315,86316
G84316,84316,46250
G84317,84317,90847
G84318,84318,73983
G84319,84319,54479
G84320,84320,47448
G84321,84321,40204
G84324,84324,71563
G84325,84325,81250
G84326,84326,77269
G84327,84327,57344
G84328,84328,68750
G84329,84329,25938
G84330,84330,59750
G84331,84331,50750
G84332,84332,64145
G84333,84333,57560
G84334,84334,54680
G84335,84335,58059
G84336,84336,43333
G84337,84337,51689
G84338,84338,53750
G84339,84339,63646
G84340,84340,73382
G84341,84341,47286
G84401,84401,42338
G84403,84403,53383
G84404,84404,51398
G84405,84405,57181
G84414,84414,75572
G84501,84501,51641
G84511,84511,50800
G84512,84512,26875
G84513,84513,53438
G84515,84515,
G84516,84516,52500
G84518,84518,51389
G84520,84520,29545
G84521,84521,54375
G84522,84522,41250
G84523,84523,49635
G84525,84525,39402
G84526,84526,44923
G84528,84528,49630
G84529,84529,
G84530,84530,
G84531,84531,21250
G84532,84532,40711
G84533,84533,39145
G84534,84534,28125
G84535,84535,55156
G84536,84536,21736
G84537,84537,49831
G84539,84539,37708
G84540,84540,
G84542,84542,41190
G84601,84601,41979
G84604,84604,50439
G84606,84606,32560
G84620,84620,67639
G84621,84621,87702
G84622,84622,50972
G84623,84623,
G84624,84624,51643
G84626,84626,
G84627,84627,39531
G84628,84628,49167
G84629,84629,65163
G84630,84630,65833
G84631,84631,42156
G84632,84632,47969
G84633,84633,55625
G84634,84634,54821
G84635,84635,53125
G84636,84636,49250
G84637,84637,50795
G84638,84638,96094
G84639,84639,52500
G84640,84640,78750
G84642,84642,45926
G84643,84643,60139
G84645,84645,68105
G84646,84646,45821
G84647,84647,47875
G84648,84648,53395
G84649,84649,63542
G84651,84651,63443
G84652,84652,49856
G84653,84653,78542
G84654,84654,46641
G84655,84655,63592
G84656,84656,60000
G84657,84657,39167
G84660,84660,65633
G84662,84662,54074
G84663,84663,59453
G84664,84664,93571
G84665,84665,52500
G84667,84667,68125
G84701,84701,41768
G84710,84710,58000
G84711,84711,61250
G84712,84712,39766
G84713,84713,46855
G84714,84714,30500
G84715,84715,55000
G84716,84716,33906
G84718,84718,55000
G84719,84719,
G84720,84720,46546
G84721,84721,42185
G84722,84722,38077
G84723,84723,42344
G84724,84724,40579
G84725,84725,53750
G84726,84726,35227
G84728,84728,86719
G84729,84729,33500
G84730,84730,42167
G84731,84731,64688
G84732,84732,36875
G84733,84733,
G84734,84734,
G84735,84735,41406
G84736,84736,45625
G84737,84737,45000
G84738,84738,53179
G84739,84739,46458
G84740,84740,36875
G84741,84741,51167
G84742,84742,61094
G84743,84743,
G84744,84744,44250
G84745,84745,40288
G84746,84746,76917
G84747,84747,46071
G84749,84749,45833
G84750,84750,28529
G84751,84751,60625
G84752,84752,53958
G84753,84753,
G84754,84754,47783
G84755,84755,72292
G84756,84756,65192
G84757,84757,53750
G84758,84758,53068
G84759,84759,43250
G84760,84760,54000
G84761,84761,35738
G84762,84762,47262
G84763,84763,50000
G84764,84764,28438
G84765,84765,68171
G84766,84766,64327
G84767,84767,50078
G84770,84770,44098
G84772,84772,
G84773,84773,27102
G84774,84774,65795
G84775,84775,27456
G84776,84776,50625
G84779,84779,47500
G84780,84780,52556
G84781,84781,
G84782,84782,60179
G84783,84783,
G84784,84784,45375
G84790,84790,56356
G85003,85003,41038
G85004,85004,30202
G85006,85006,26317
G85007,85007,28380
G85008,85008,33481
G85009,85009,21719
G85012,85012,58108
G85013,85013,50247
G85014,85014,43369
G85015,85015,29729
G85016,85016,48864
G85017,85017,28533
G85018,85018,54176
G85019,85019,25057
G85020,85020,46596
G85021,85021,36190
G85022,85022,46475
G85023,85023,48935
G85024,85024,64982
G85027,85027,51332
G85028,85028,89010
G85029,85029,41385
G85031,85031,21422
G85032,85032,48036
G85033,85033,33662
G85034,85034,21488
G85035,85035,31803
G85037,85037,48335
G85040,85040,31894
G85041,85041,42830
G85042,85042,45127
G85043,85043,41744
G85044,85044,70217
G85045,85045,120313
G85048,85048,96041
G85050,85050,78673
G85051,85051,38098
G85053,85053,44886
G85054,85054,76558
G85083,85083,97031
G85085,85085,81250
G85086,85086,83135
G85087,85087,71451
G85118,85118,62715
G85119,85119,40625
G85120,85120,35322
G85121,85121,27500
G85122,85122,44364
G85123,85123,42651
G85128,85128,40334
G85131,85131,31634
G85132,85132,48176
G85135,85135,37386
G85137,85137,44583
G85138,85138,67055
G85139,85139,54711
G85140,85140,59556
G85141,85141,31250
G85142,85142,72007
G85143,85143,58595
G85145,85145,57321
G85147,85147,24896
G85172,85172,34708
G85173,85173,40273
G85192,85192,52528
G85193,85193,40966
G85194,85194,46394
G85201,85201,35379
G85202,85202,42463
G85203,85203,45469
G85204,85204,44949
G85205,85205,43496
G85206,85206,45501
G85207,85207,65507
G85208,85208,44519
G85209,85209,56275
G85210,85210,36996
G85212,85212,78702
G85213,85213,56401
G85215,85215,61530
G85224,85224,62283
G85225,85225,55940
G85226,85226,77350
G85233,85233,75414
G85234,85234,79068
G85248,85248,65852
G85249,85249,102532
G85250,85250,60149
G85251,85251,51263
G85253,85253,121496
G85254,85254,87079
G85255,85255,110354
G85256,85256,34477
G85257,85257,52134
G85258,85258,73116
G85259,85259,104631
G85260,85260,76194
G85262,85262,124848
G85263,85263,109158
G85264,85264,46944
G85266,85266,105753
G85268,85268,73326
G85281,85281,31538
G85282,85282,49248
G85283,85283,55414
G85284,85284,116636
G85286,85286,88600
G85295,85295,86442
G85296,85296,82376
G85297,85297,91078
G85298,85298,96817
G85301,85301,27103
G85302,85302,41390
G85303,85303,48280
G85304,85304,56125
G85305,85305,64286
G85306,85306,58968
G85307,85307,50270
G85308,85308,68079
G85309,85309,
G85310,85310,90038
G85320,85320,30903
G85321,85321,30078
G85322,85322,29018
G85323,85323,43454
G85324,85324,37031
G85325,85325,32197
G85326,85326,51611
G85328,85328,36940
G85331,85331,89988
G85332,85332,38273
G85333,85333,45568
G85334,85334,40759
G85335,85335,50326
G85336,85336,
G85337,85337,30625
G85338,85338,65375
G85339,85339,63418
G85340,85340,81946
G85341,85341,
G85342,85342,39965
G85343,85343,46688
G85344,85344,34865
G85345,85345,46416
G85346,85346,33407
G85347,85347,36373
G85348,85348,36044
G85349,85349,30697
G85350,85350,31678
G85351,85351,34664
G85352,85352,29323
G85353,85353,52552
G85354,85354,47772
G85355,85355,74727
G85356,85356,42419
G85357,85357,28482
G85360,85360,27125
G85361,85361,46344
G85362,85362,27083
G85363,85363,38205
G85364,85364,38281
G85365,85365,48572
G85367,85367,50354
G85371,85371,22000
G85373,85373,51224
G85374,85374,48681
G85375,85375,46007
G85377,85377,84485
G85379,85379,72320
G85381,85381,73817
G85382,85382,64521
G85383,85383,102773
G85387,85387,61721
G85388,85388,70686
G85390,85390,42461
G85392,85392,65850
G85395,85395,76861
G85396,85396,74698
G85501,85501,40138
G85530,85530,24236
G85531,85531,
G85533,85533,49688
G85534,85534,32270
G85535,85535,
G85536,85536,50125
G85539,85539,43900
G85540,85540,67260
G85541,85541,40760
G85542,85542,33929
G85543,85543,47331
G85544,85544,52336
G85545,85545,37500
G85546,85546,48269
G85550,85550,28233
G85551,85551,51875
G85552,85552,42215
G85553,85553,30625
G85554,85554,47000
G85601,85601,22130
G85602,85602,38575
G85603,85603,31736
G85605,85605,24300
G85606,85606,32895
G85607,85607,28298
G85608,85608,
G85609,85609,
G85610,85610,43261
G85611,85611,38500
G85613,85613,61892
G85614,85614,48333
G85615,85615,55460
G85616,85616,44784
G85617,85617,35898
G85618,85618,34949
G85619,85619,
G85620,85620,26094
G85621,85621,28673
G85622,85622,55665
G85623,85623,55986
G85624,85624,36771
G85625,85625,36936
G85626,85626,13639
G85627,85627,50703
G85629,85629,64308
G85630,85630,40724
G85631,85631,43629
G85632,85632,40250
G85633,85633,
G85634,85634,24786
G85635,85635,53780
G85637,85637,74479
G85638,85638,32076
G85640,85640,29583
G85641,85641,82808
G85643,85643,41871
G85645,85645,50306
G85646,85646,50675
G85648,85648,50661
G85650,85650,64753
G85653,85653,56721
G85654,85654,
G85658,85658,81027
G85701,85701,40059
G85704,85704,51971
G85705,85705,24188
G85706,85706,30550
G85707,85707,
G85708,85708,48403
G85710,85710,41845
G85711,85711,33279
G85712,85712,32240
G85713,85713,32892
G85714,85714,25106
G85715,85715,55238
G85716,85716,33075
G85718,85718,76853
G85719,85719,29813
G85723,85723,
G85724,85724,
G85726,85726,
G85730,85730,45873
G85735,85735,46476
G85736,85736,39597
G85737,85737,80571
G85739,85739,62063
G85741,85741,51614
G85742,85742,69395
G85743,85743,68945
G85745,85745,47841
G85746,85746,39669
G85747,85747,82024
G85748,85748,64814
G85749,85749,84583
G85750,85750,72431
G85755,85755,88305
G85756,85756,43658
G85757,85757,54199
G85901,85901,41493
G85911,85911,17721
G85912,85912,40368
G85920,85920,40909
G85922,85922,55250
G85923,85923,
G85924,85924,33456
G85925,85925,51450
G85926,85926,
G85927,85927,
G85928,85928,25327
G85929,85929,43472
G85930,85930,39083
G85931,85931,45500
G85932,85932,38026
G85933,85933,36563
G85934,85934,57931
G85935,85935,59148
G85936,85936,39309
G85937,85937,45852
G85938,85938,30682
G85939,85939,54426
G85940,85940,53924
G85941,85941,25594
G85942,85942,
G86001,86001,48292
G86003,86003,
G86004,86004,60887
G86011,86011,
G86015,86015,
G86016,86016,21250
G86017,86017,32391
G86018,86018,48750
G86020,86020,29306
G86021,86021,31524
G86022,86022,46490
G86023,86023,34963
G86024,86024,75375
G86025,86025,50702
G86028,86028,
G86029,86029,13151
G86030,86030,41950
G86031,86031,14962
G86032,86032,45114
G86033,86033,24198
G86034,86034,20170
G86035,86035,29712
G86036,86036,33182
G86038,86038,
G86039,86039,19135
G86040,86040,54538
G86042,86042,24677
G86043,86043,34167
G86044,86044,20917
G86045,86045,45148
G86046,86046,44397
G86047,86047,31796
G86052,86052,
G86053,86053,28750
G86054,86054,27120
G86301,86301,46164
G86303,86303,45865
G86305,86305,56604
G86313,86313,
G86314,86314,39784
G86315,86315,54078
G86320,86320,27067
G86321,86321,71983
G86322,86322,34766
G86323,86323,43886
G86324,86324,47197
G86325,86325,44125
G86326,86326,40409
G86327,86327,50706
G86329,86329,47655
G86331,86331,25229
G86332,86332,37819
G86333,86333,37744
G86334,86334,36991
G86335,86335,50192
G86336,86336,55114
G86337,86337,34318
G86338,86338,34583
G86343,86343,37143
G86351,86351,59120
G86401,86401,44755
G86403,86403,37267
G86404,86404,40642
G86406,86406,47077
G86409,86409,32957
G86411,86411,35500
G86413,86413,33591
G86426,86426,42775
G86429,86429,43086
G86431,86431,20560
G86432,86432,37412
G86433,86433,
G86434,86434,34813
G86435,86435,
G86436,86436,28775
G86437,86437,
G86438,86438,35456
G86440,86440,38333
G86441,86441,23033
G86442,86442,34505
G86443,86443,
G86444,86444,21484
G86445,86445,48977
G86502,86502,19750
G86503,86503,29065
G86504,86504,31291
G86505,86505,22708
G86506,86506,20109
G86507,86507,25833
G86508,86508,21477
G86510,86510,19683
G86511,86511,32468
G86512,86512,24904
G86514,86514,25000
G86515,86515,35039
G86520,86520,17074
G86535,86535,20556
G86538,86538,32969
G86540,86540,14545
G86544,86544,28056
G86545,86545,26964
G86547,86547,23409
G86556,86556,28188
G87001,87001,48015
G87002,87002,35604
G87004,87004,43839
G87005,87005,
G87006,87006,36250
G87007,87007,29015
G87008,87008,77031
G87010,87010,37361
G87011,87011,
G87012,87012,
G87013,87013,26775
G87014,87014,32422
G87015,87015,59482
G87016,87016,34837
G87017,87017,20313
G87018,87018,19063
G87020,87020,38375
G87021,87021,25577
G87022,87022,38750
G87023,87023,44375
G87024,87024,37917
G87025,87025,69950
G87026,87026,26042
G87027,87027,33313
G87028,87028,
G87029,87029,
G87031,87031,45027
G87032,87032,
G87034,87034,35505
G87035,87035,30886
G87036,87036,39712
G87037,87037,16563
G87038,87038,
G87040,87040,
G87041,87041,47083
G87042,87042,49877
G87043,87043,76758
G87044,87044,41875
G87045,87045,11151
G87046,87046,57344
G87047,87047,77147
G87048,87048,79792
G87049,87049,24211
G87051,87051,69744
G87052,87052,35375
G87053,87053,36000
G87056,87056,55759
G87059,87059,69107
G87061,87061,
G87062,87062,36304
G87063,87063,25000
G87064,87064,14891
G87068,87068,52372
G87070,87070,
G87072,87072,40469
G87083,87083,53967
G87102,87102,28220
G87104,87104,43114
G87105,87105,34605
G87106,87106,32838
G87107,87107,40363
G87108,87108,26297
G87109,87109,42839
G87110,87110,47689
G87111,87111,61370
G87112,87112,46782
G87113,87113,64888
G87114,87114,62187
G87116,87116,61923
G87117,87117,
G87120,87120,63356
G87121,87121,40816
G87122,87122,112808
G87123,87123,42101
G87124,87124,55728
G87144,87144,65586
G87301,87301,45276
G87305,87305,21597
G87310,87310,23438
G87311,87311,21307
G87312,87312,26250
G87313,87313,29216
G87315,87315,41953
G87316,87316,25694
G87317,87317,22500
G87319,87319,17419
G87320,87320,31429
G87321,87321,35341
G87322,87322,
G87323,87323,21710
G87325,87325,30199
G87326,87326,24750
G87327,87327,32604
G87328,87328,22708
G87347,87347,63611
G87357,87357,27143
G87364,87364,19118
G87375,87375,18370
G87401,87401,48208
G87402,87402,76520
G87410,87410,49087
G87412,87412,39853
G87413,87413,50225
G87415,87415,66625
G87416,87416,45988
G87417,87417,57688
G87418,87418,68618
G87419,87419,
G87420,87420,31659
G87421,87421,56776
G87455,87455,20417
G87461,87461,20216
G87499,87499,20750
G87501,87501,58117
G87505,87505,53372
G87506,87506,67233
G87507,87507,45691
G87508,87508,67906
G87510,87510,77321
G87511,87511,40068
G87512,87512,
G87513,87513,78068
G87514,87514,38287
G87515,87515,41071
G87516,87516,43125
G87517,87517,40179
G87518,87518,42656
G87519,87519,24637
G87520,87520,42500
G87521,87521,15410
G87522,87522,26133
G87523,87523,20915
G87524,87524,
G87525,87525,
G87527,87527,13611
G87528,87528,36667
G87529,87529,45768
G87530,87530,35938
G87531,87531,48625
G87532,87532,33982
G87533,87533,24583
G87535,87535,60804
G87537,87537,35479
G87538,87538,
G87539,87539,
G87540,87540,67540
G87543,87543,21589
G87544,87544,101934
G87548,87548,76413
G87549,87549,39688
G87551,87551,
G87552,87552,32063
G87553,87553,30329
G87554,87554,
G87556,87556,30060
G87557,87557,41237
G87558,87558,36875
G87560,87560,26167
G87562,87562,36716
G87564,87564,53438
G87565,87565,
G87566,87566,35500
G87567,87567,29894
G87569,87569,23487
G87571,87571,33356
G87573,87573,
G87574,87574,
G87575,87575,43917
G87577,87577,33799
